"EF1","BOGENART","FALLNR","LEISTUNGSGRUPPE","PERSONENGRUPPE","TAETIGKEITSSCHLUESSEL1","TAETIGKEITSSCHLUESSEL2","TAETIGKEITSSCHLUESSEL3","TAETIGKEITSSCHLUESSEL4","TAETIGKEITSSCHLUESSEL5","EF3U1","EF3U2","EF4","EF5","EF6","EF7","EF8","EF9","EF10","EF11","EF12U1","EF12U2","EF14U1","EF14U2","EF15","EF16U1","EF16U2","EF17","EF18","EF19","EF20","EF21","EF22","EF23","EF24","EF25","EF26","EF27","EF28","EF29","EF33","EF34","EF35","EF36","EF37","EF38","EF39","EF40","EF41","EF42","EF43","EF44","EF45","EF46","EF47","EF48","EF49","EF50","EF52","EF53","EF55","EF57","EF58","EF59U1","EF59U3","YEAR","KEYE","B21","B23","B24","B27","B28","B29","B412","B423","B43","B52","KEYL","EF21H","MONTHS_OF_SERVICE"
8255,1,12422,5,768,84557,3,2,1,2,1585,5,88701,100,"",4,1,3,1,1933,7,1999,4,2018,39731,5,6,5,62,114,64,231470,451,3326,54970,1278,220,3134492,3722425,7,1,528726,61518,4,32,764,"aaaaaaaa",30,34,91,8,131480,4199074,0,3396495,700.580017089844,6,34.3499984741211,96.25,4,281664,2,2,4,6,2018,"aaaaaa","a",522,"a","aa","a","aaa",100000000,150897,1025.57995605469,1126.7900390625,14358,2030.43859649123,19
62493,1,16739,5,498,22451,2,8,1,3,418,0,32653,125,"",2,1,1,2,1952,5,1977,4,2018,31057,3,2,1,21,312,33,165585,4787,2417,143929,2031,99,6174084,815157,46,1,702670,3874,4,50,924,"aaaaaaaa",5,28,861,1,34166,7233095,1,1382495,2099.580078125,99,40.3499984741211,31.25,40,80107,2,1,2,5,2018,"aaaaaa","a",388,"a","aa","a","aaa",100000000,108462,882.580017089844,692.789978027344,21962,530.721153846154,41
13438,1,17245,1,788,76937,6,8,2,3,1213,8,75629,400,"",3,1,5,1,1974,6,1961,4,2018,17736,8,7,5,75,127,189,169298,7808,4074,51465,1793,177,3126872,1811672,10,2,889992,19211,6,35,564,"aaaaaaaa",45,76,89,4,196435,4523708,1,1064099,1394.57995605469,26,32.3499984741211,59.25,27,194445,3,1,1,4,2018,"aaaaaa","a",711,"a","aa","a","aaa",100000000,71394,155.580001831055,200.789993286133,40125,1333.05511811024,57
33137,1,823,3,587,71905,4,6,1,4,875,6,64850,194,"",5,1,2,2,1984,12,1979,4,2018,11308,5,1,5,46,24,74,199471,4818,1944,140254,2541,273,4437359,3449293,8,2,587469,4973,6,57,1052,"aaaaaaaa",63,29,568,8,18602,563684,0,4663577,1622.57995605469,73,22.3500003814697,11.25,30,56414,1,1,3,3,2018,"aaaaaa","a",333,"a","aa","a","aaa",100000000,174943,1515.57995605469,1006.78997802734,49523,8311.29166666667,39
43192,1,36685,1,560,66232,4,9,2,1,330,7,21105,598,"aa",2,1,5,1,1932,5,1973,4,2018,55744,2,4,5,55,364,150,113108,3735,8257,40934,2433,263,2179818,4935434,53,2,883340,5244,4,53,926,"aaaaaaaa",48,33,162,7,72118,6712605,1,1415401,683.580017089844,52,13.3500003814697,81.25,15,126965,3,3,1,2,2018,"aaaaaa","a",308,"a","aa","a","aaa",100000000,10663,1728.57995605469,1261.7900390625,50720,310.736263736264,45
14215,1,14870,1,377,64342,3,2,1,4,2298,5,17981,669,"a",1,1,5,2,1989,5,1982,4,2018,51737,4,4,1,34,368,136,125136,2989,351,72136,1977,96,2531538,3311618,47,1,996248,56667,7,59,1234,"aaaaaaaa",13,75,573,1,61960,2053936,0,2661223,1129.57995605469,11,4.34999990463257,76.25,39,300741,3,2,2,4,2018,"aaaaaa","a",184,"a","aa","a","aaa",100000000,108020,12.5799999237061,1048.7900390625,49327,340.04347826087,36
6137,1,33760,1,459,27030,8,1,2,2,2648,4,91763,267,"",4,1,3,1,1978,8,1971,4,2018,44600,2,7,1,63,276,180,181825,1931,432,71860,2345,66,3929106,1654004,7,2,522669,13198,7,38,1093,"aaaaaaaa",62,88,358,1,107136,3409030,1,2511660,1789.57995605469,22,4.34999990463257,48.25,13,165327,3,3,3,5,2018,"aaaaaa","a",396,"a","aa","a","aaa",100000000,126418,1513.57995605469,502.790008544922,36464,658.786231884058,47
19381,1,10386,1,655,94240,3,9,1,1,1288,1,2752,131,"a",3,1,1,1,1965,7,1956,4,2018,64182,3,1,4,82,159,181,257667,2376,3562,140980,271,232,5143834,421708,6,1,998992,38173,4,57,264,"aaaaaaaa",1,87,433,8,169399,960566,0,2566061,2313.580078125,8,29.3500003814697,32.25,37,304273,3,2,3,5,2018,"aaaaaa","a",596,"a","aa","a","aaa",100000000,90291,850.580017089844,303.790008544922,43361,1620.54716981132,62
10557,1,2233,3,599,63576,1,1,2,1,2496,2,80117,628,"aaaaaa",3,1,2,2,1931,4,1977,4,2018,22222,8,3,2,33,207,169,291649,3121,409,104257,680,271,2328550,1285934,29,2,876821,28847,4,40,1057,"aaaaaaaa",42,78,399,4,30047,1437346,0,1981924,1665.57995605469,24,46.3499984741211,6.25,19,218704,2,1,1,2,2018,"aaaaaa","a",928,"a","aa","a","aaa",100000000,29855,2223.580078125,1248.7900390625,30778,1408.93236714976,41
5005,1,38744,3,451,5661,7,3,1,4,178,5,36436,808,"",4,1,1,1,1979,5,1990,4,2018,33252,7,6,4,81,199,156,229768,8153,5990,40347,3540,347,4921957,5012773,53,1,280198,61818,6,48,1335,"aaaaaaaa",39,46,223,5,30788,7427828,0,581406,840.580017089844,94,14.3500003814697,50.25,40,250478,3,3,3,2,2018,"aaaaaa","a",178,"a","aa","a","aaa",100000000,66883,55.5800018310547,609.789978027344,50933,1154.61306532663,28
49878,1,41524,3,422,28973,4,7,2,2,3449,6,20606,796,"",2,1,5,2,1998,6,1967,4,2018,13126,7,1,1,84,137,166,358534,5864,2476,42845,161,111,667332,3646703,84,2,78315,27310,5,25,1236,"aaaaaaaa",21,52,151,2,100234,6671493,0,1075396,622.580017089844,66,8.35000038146973,6.25,13,281348,1,1,4,1,2018,"aaaaaa","a",111,"a","aa","a","aaa",100000000,96203,391.579986572266,114.790000915527,69642,2617.03649635036,51
38298,1,12753,4,759,83913,1,5,2,3,3461,8,32395,116,"",3,1,5,2,1984,7,1955,4,2018,46377,8,2,2,4,19,106,287557,6083,75,84238,2563,146,4231109,4799173,91,1,205622,38732,5,48,506,"aaaaaaaa",57,25,626,8,10644,5277089,0,4281085,95.5800018310547,53,27.3500003814697,87.25,40,333429,2,1,4,6,2018,"aaaaaa","a",79,"a","aa","a","aaa",100000000,153680,2162.580078125,408.790008544922,49704,15134.5789473684,63
46216,1,14401,1,815,74669,6,6,2,2,624,2,15180,746,"aa",4,1,5,1,1982,9,1968,4,2018,48081,5,2,5,55,96,76,179684,1689,6325,12168,645,84,6508719,5150816,95,1,747887,36516,5,53,1286,"aaaaaaaa",44,58,428,4,120313,620021,0,3532276,401.579986572266,9,30.3500003814697,25.25,21,237668,1,2,4,1,2018,"aaaaaa","a",78,"a","aa","a","aaa",100000000,105976,311.579986572266,420.790008544922,7612,1871.70833333333,50
42107,1,28107,4,768,86633,1,4,1,2,1393,2,73056,782,"a",5,1,1,2,1980,4,1979,4,2018,70167,6,5,4,23,201,135,372705,6206,4347,89683,2263,128,6570644,4152574,36,1,919543,19971,6,44,439,"aaaaaaaa",18,15,126,7,173547,1763725,1,1416718,1385.57995605469,52,30.3500003814697,95.25,18,96789,2,1,4,5,2018,"aaaaaa","a",370,"a","aa","a","aaa",100000000,160772,340.579986572266,80.7900009155273,55503,1854.25373134328,39
42802,1,5149,5,448,71302,5,5,2,1,1906,6,56020,794,"aa",5,1,5,2,1961,4,1987,4,2018,67408,3,4,1,48,20,88,42272,2159,855,46544,3393,314,6926279,3251384,45,2,689336,12222,6,47,1153,"aaaaaaaa",14,20,357,8,26733,5046131,0,5129783,469.579986572266,44,14.3500003814697,6.25,3,174957,2,3,3,6,2018,"aaaaaa","a",51,"a","aa","a","aaa",100000000,164179,172.580001831055,630.789978027344,13093,2113.6,31
52356,1,30857,3,149,23817,9,1,2,4,2198,8,58047,833,"",4,1,3,2,1967,2,1999,4,2018,8582,7,2,5,46,195,183,107847,5341,1950,182727,1736,146,7663513,1007565,60,2,318683,39358,5,57,129,"aaaaaaaa",12,46,16,6,200384,4063009,0,2407525,791.580017089844,12,34.3499984741211,48.25,35,67673,3,3,3,3,2018,"aaaaaa","a",717,"a","aa","a","aaa",100000000,22289,1519.57995605469,710.789978027344,69794,553.061538461538,19
67272,1,18744,2,304,32641,1,1,1,1,3531,1,74076,27,"",5,1,3,1,1968,5,1956,4,2018,1277,6,3,5,15,160,132,287467,5184,502,119961,719,292,4358372,1882477,16,1,134700,2732,5,31,1130,"aaaaaaaa",12,41,257,3,182105,6246827,1,4748307,920.580017089844,33,36.3499984741211,82.25,23,232310,3,3,3,6,2018,"aaaaaa","a",209,"a","aa","a","aaa",100000000,47744,1274.57995605469,477.790008544922,23517,1796.66875,62
64246,1,19465,2,813,33240,8,3,1,3,3567,1,54174,631,"a",3,1,1,2,1948,12,2010,4,2018,49590,2,1,5,37,217,159,289376,8276,4964,53078,141,310,3586801,3932661,59,2,968741,18124,6,53,387,"aaaaaaaa",2,50,159,3,134356,4710764,1,3654942,768.580017089844,29,20.3500003814697,85.25,3,275310,3,1,1,4,2018,"aaaaaa","a",441,"a","aa","a","aaa",100000000,134170,2277.580078125,909.789978027344,23932,1333.52995391705,8
45574,1,23127,4,145,22604,9,5,2,1,3140,0,48387,616,"",3,1,4,2,1938,6,1974,4,2018,22053,5,6,1,71,26,134,335993,8018,3532,117176,2514,290,1424021,3456529,1,2,587782,42528,5,48,1263,"aaaaaaaa",33,87,224,7,157127,6669762,0,5251732,1351.57995605469,88,49.3499984741211,7.25,27,171516,2,2,4,1,2018,"aaaaaa","a",704,"a","aa","a","aaa",100000000,32516,434.579986572266,1081.7900390625,46887,12922.8076923077,44
66577,1,39417,5,817,46145,2,7,1,1,1302,4,41834,381,"a",4,1,1,1,1978,10,1976,4,2018,57080,8,7,1,45,17,34,19589,6863,3720,151103,2778,335,1234249,2093503,95,2,560056,12501,4,36,1097,"aaaaaaaa",44,81,559,5,188789,2110918,0,1603090,696.580017089844,94,41.3499984741211,27.25,30,113913,1,1,2,3,2018,"aaaaaa","a",559,"a","aa","a","aaa",100000000,146412,1647.57995605469,818.789978027344,18035,1152.29411764706,42
1952,1,33131,3,192,39031,4,9,1,2,626,3,82191,861,"",4,1,3,2,1938,8,2017,4,2018,55995,1,1,1,18,304,45,130116,6419,88,104172,197,177,7093000,2602302,39,1,271430,1246,6,50,619,"aaaaaaaa",23,56,168,7,184747,5915308,1,1992726,330.579986572266,89,18.3500003814697,36.25,14,181646,3,2,1,4,2018,"aaaaaa","a",559,"a","aa","a","aaa",100000000,94023,1609.57995605469,480.790008544922,17981,428.013157894737,1
33967,1,14574,5,763,56830,1,9,2,1,3539,9,1650,225,"aaa",2,1,2,2,2002,11,2001,4,2018,45563,3,3,2,6,110,107,256728,396,6452,180730,624,70,4388128,997866,30,2,852606,56507,7,50,460,"aaaaaaaa",49,35,807,1,60198,2952724,0,839697,1985.57995605469,65,46.3499984741211,8.25,26,297228,3,2,1,2,2018,"aaaaaa","a",208,"a","aa","a","aaa",100000000,62963,52.5800018310547,982.789978027344,21942,2333.89090909091,17
31553,1,8998,3,266,57687,8,8,2,2,1792,0,89840,351,"aa",3,1,1,1,1934,8,1979,4,2018,83356,0,3,3,25,274,0,15780,4717,7301,79854,565,128,7196083,3173757,95,2,767938,2769,6,58,815,"aaaaaaaa",50,42,216,6,158451,7017827,0,4112699,1858.57995605469,82,5.34999990463257,71.25,22,14039,3,3,3,4,2018,"aaaaaa","a",68,"a","aa","a","aaa",100000000,182097,903.580017089844,844.789978027344,37082,57.5912408759124,39
32278,1,40163,4,198,44786,1,3,1,3,1859,5,15490,642,"",3,1,4,2,1979,2,1956,4,2018,20764,8,2,2,2,269,104,183245,8036,1638,63305,2529,215,362094,4197320,6,2,810529,16280,7,27,594,"aaaaaaaa",28,47,671,5,45425,1486843,1,2975745,1282.57995605469,38,44.3499984741211,56.25,1,196090,3,3,4,4,2018,"aaaaaa","a",80,"a","aa","a","aaa",100000000,33281,65.5800018310547,1285.7900390625,12933,681.208178438662,62
70887,1,36795,5,715,49185,8,2,2,3,4011,1,3750,511,"",2,1,2,2,1949,11,1961,4,2018,26389,0,3,3,82,195,73,51356,7042,7930,50020,1364,233,6208913,2776586,47,1,817910,52180,5,60,623,"aaaaaaaa",38,37,44,8,165185,2440607,1,5273808,892.580017089844,61,11.3500003814697,90.25,34,330328,1,1,3,2,2018,"aaaaaa","a",339,"a","aa","a","aaa",100000000,106985,1558.57995605469,819.789978027344,43525,263.364102564103,57
69801,1,37746,1,213,81898,5,6,2,1,539,6,77310,664,"aaaaaa",4,1,5,1,1937,10,1974,4,2018,50841,4,3,2,82,296,53,197505,7218,366,99169,1505,68,3812344,4349210,44,1,226650,3600,4,25,74,"aaaaaaaa",44,50,387,6,55396,1506326,1,4002450,460.579986572266,23,51.3499984741211,93.25,23,255443,2,2,1,5,2018,"aaaaaa","a",17,"a","aa","a","aaa",100000000,125725,235.580001831055,496.790008544922,63754,667.246621621622,44
61392,1,33536,2,708,24241,3,9,1,3,148,5,95546,605,"aaaaa",2,1,1,2,1943,12,2005,4,2018,8474,1,4,4,69,330,36,164476,4804,2489,149672,2185,57,642052,1402521,1,2,754210,36694,7,55,11,"aaaaaaaa",52,18,929,5,65177,6856425,1,2805453,404.579986572266,79,51.3499984741211,38.25,32,4186,1,3,1,5,2018,"aaaaaa","a",514,"a","aa","a","aaa",100000000,100098,1579.57995605469,124.790000915527,18530,498.412121212121,13
45094,1,11557,5,287,17258,7,4,1,4,1976,8,52738,115,"",1,1,4,1,1996,5,1963,4,2018,76228,4,2,2,75,216,33,148290,7755,5509,28217,414,246,6184404,5322755,66,1,958530,38678,7,28,410,"aaaaaaaa",46,81,795,5,21605,7268272,0,5237129,2008.57995605469,18,51.3499984741211,3.25,26,70275,2,1,4,6,2018,"aaaaaa","a",764,"a","aa","a","aaa",100000000,161820,2006.57995605469,1185.7900390625,62014,686.527777777778,55
38895,1,27175,4,503,23575,4,7,1,2,110,6,17295,151,"a",2,1,1,2,1948,4,1981,4,2018,49958,4,7,3,55,56,166,105018,2956,4257,74378,3466,72,1406237,3134151,34,2,471496,55947,6,59,185,"aaaaaaaa",54,60,770,5,30942,1154735,1,2004461,547.580017089844,34,27.3500003814697,53.25,19,138753,3,1,4,5,2018,"aaaaaa","a",802,"a","aa","a","aaa",100000000,146137,1689.57995605469,989.789978027344,13394,1875.32142857143,37
688,1,2420,3,239,29004,7,1,2,4,1394,3,28901,400,"",2,1,1,1,1958,9,1980,4,2018,52839,3,5,2,53,319,149,81481,7281,7072,106099,1596,107,4585537,4882195,14,2,319058,3645,6,30,82,"aaaaaaaa",23,70,180,2,81555,811781,1,3176996,1039.57995605469,92,42.3499984741211,17.25,16,66690,3,3,2,4,2018,"aaaaaa","a",732,"a","aa","a","aaa",100000000,43356,1992.57995605469,1340.7900390625,4734,255.426332288401,38
66787,1,6888,1,484,63912,5,7,1,2,581,6,41014,296,"",3,1,1,1,1976,6,1974,4,2018,67926,5,6,1,35,334,146,383935,1849,7951,182939,1534,228,2735973,315305,97,1,943178,58979,5,56,667,"aaaaaaaa",47,47,907,7,148247,6151152,0,3717836,1686.57995605469,48,11.3500003814697,86.25,6,329298,2,1,4,2,2018,"aaaaaa","a",301,"a","aa","a","aaa",100000000,67546,221.580001831055,108.790000915527,63163,1149.50598802395,44
9300,1,40084,2,192,18143,4,5,2,1,2279,0,95856,627,"",3,1,1,2,1942,6,2009,4,2018,62361,5,1,1,1,316,54,58720,5183,6582,23541,3267,93,7458480,1293306,60,1,824013,48074,4,57,513,"aaaaaaaa",61,76,776,4,75887,6049950,1,1009409,1630.57995605469,53,39.3499984741211,68.25,38,269182,3,2,4,2,2018,"aaaaaa","a",893,"a","aa","a","aaa",100000000,12556,115.580001831055,398.790008544922,48030,185.822784810127,9
12715,1,25909,2,349,76427,7,5,1,4,2593,8,76599,767,"a",1,1,4,2,1935,12,2007,4,2018,78528,7,5,2,55,335,23,65539,6349,3110,110874,3868,266,5676135,4929055,33,2,937460,9144,6,43,1330,"aaaaaaaa",53,46,431,3,42608,1315282,1,1674965,756.580017089844,63,22.3500003814697,24.25,0,241137,2,3,2,3,2018,"aaaaaa","a",363,"a","aa","a","aaa",100000000,51573,969.580017089844,804.789978027344,23353,195.638805970149,11
19419,1,8629,3,810,32472,6,6,2,2,577,3,27483,180,"aa",1,1,1,2,1983,2,2006,4,2018,22012,1,6,1,33,266,113,222725,5945,1608,82089,3406,53,5372692,3883082,81,2,421858,7535,7,48,723,"aaaaaaaa",1,14,409,7,62002,1706881,1,3192975,2283.580078125,98,45.3499984741211,28.25,30,334660,2,3,1,4,2018,"aaaaaa","a",88,"a","aa","a","aaa",100000000,132310,2061.580078125,170.789993286133,68972,837.312030075188,12
27981,1,13821,4,739,66447,7,3,2,2,2079,1,72930,868,"aa",4,1,3,2,1932,4,1957,4,2018,64215,5,3,4,64,154,176,285575,7568,5627,27250,2876,103,6439708,2507909,20,2,949228,10592,5,28,82,"aaaaaaaa",4,57,708,4,193896,6505837,1,4315535,1369.57995605469,65,42.3499984741211,50.25,34,196016,3,2,3,6,2018,"aaaaaa","a",582,"a","aa","a","aaa",100000000,39299,1917.57995605469,652.789978027344,13269,1854.38311688312,61
57153,1,32931,5,283,62895,6,2,1,2,3918,4,55024,612,"",1,1,5,1,1963,5,1984,4,2018,39724,7,7,1,50,37,103,337035,6504,5602,2151,2299,171,4974668,3976628,74,2,594905,21393,4,33,421,"aaaaaaaa",61,68,248,3,92706,2021031,0,1471430,930.580017089844,25,50.3499984741211,36.25,13,251548,1,2,2,5,2018,"aaaaaa","a",394,"a","aa","a","aaa",100000000,182630,700.580017089844,551.789978027344,42705,9109.05405405405,34
55,1,34636,4,661,46215,6,6,2,2,2869,1,82837,844,"aa",2,1,3,2,1996,9,2018,4,2018,29064,8,2,5,2,263,95,226417,4894,2023,153027,1031,53,5413028,1840624,86,2,84410,5953,7,41,188,"aaaaaaaa",40,49,430,7,125933,6742627,1,1858620,988.580017089844,3,20.3500003814697,81.25,39,325347,1,3,3,6,2018,"aaaaaa","a",580,"a","aa","a","aaa",100000000,130372,1498.57995605469,1119.7900390625,37641,860.901140684411,0
24670,1,1596,3,784,69446,4,7,1,4,2350,2,54270,356,"",3,1,1,1,1964,6,2009,4,2018,33248,4,6,3,74,335,133,122963,3198,873,11767,1906,85,4835336,3374038,79,2,558816,50189,4,28,99,"aaaaaaaa",7,20,225,8,176028,1444872,0,1895237,1538.57995605469,61,30.3500003814697,84.25,12,134091,3,1,4,2,2018,"aaaaaa","a",745,"a","aa","a","aaa",100000000,51923,605.580017089844,525.789978027344,22799,367.053731343284,9
69901,1,4776,1,505,66189,1,2,1,4,4108,0,47971,399,"",3,1,5,1,1994,12,1959,4,2018,48974,8,7,2,43,254,146,92753,4714,3966,165267,874,300,2573716,4032381,8,1,1409,55517,4,59,7,"aaaaaaaa",27,42,939,7,180064,3346859,1,1442974,45.5800018310547,20,30.3500003814697,14.25,27,9304,2,2,1,2,2018,"aaaaaa","a",106,"a","aa","a","aaa",100000000,173323,518.580017089844,911.789978027344,60749,365.169291338583,59
3913,1,5718,2,567,30168,1,3,1,1,3706,8,72631,297,"aaa",2,1,2,1,1946,6,2003,4,2018,48743,4,7,1,41,267,77,297997,981,8308,88158,1519,157,3161382,1105713,19,2,647023,22967,4,30,588,"aaaaaaaa",55,36,723,5,6612,2320894,1,1369197,1468.57995605469,15,26.3500003814697,34.25,22,59057,2,3,1,3,2018,"aaaaaa","a",876,"a","aa","a","aaa",100000000,110163,315.579986572266,1157.7900390625,19062,1116.0936329588,15
17676,1,26222,4,480,13397,7,1,2,4,2681,5,86287,777,"",5,1,2,1,1934,6,1985,4,2018,42609,8,2,1,64,169,36,311686,6400,500,59267,3824,176,7711298,3958904,21,2,295904,55416,7,44,404,"aaaaaaaa",13,43,945,4,201384,5665342,1,522098,2240.580078125,50,33.3499984741211,82.25,18,61789,3,1,2,4,2018,"aaaaaa","a",485,"a","aa","a","aaa",100000000,10002,2071.580078125,259.790008544922,11001,1844.29585798817,33
59380,1,1260,3,712,10091,4,1,2,4,1844,2,66541,247,"a",5,1,4,2,1958,4,1964,4,2018,38683,1,7,2,51,18,194,192484,6353,912,90597,290,241,3840542,4783619,12,2,165588,30302,5,28,124,"aaaaaaaa",42,29,91,3,181239,3059272,0,3065490,2208.580078125,7,34.3499984741211,0.25,40,28603,1,3,4,1,2018,"aaaaaa","a",637,"a","aa","a","aaa",100000000,25702,750.580017089844,298.790008544922,28668,10693.5555555556,54
388,1,33584,4,693,34382,8,8,1,1,1165,4,61437,373,"",2,1,4,1,1996,11,1991,4,2018,1335,0,3,5,42,70,163,335752,7572,4922,159646,1289,256,2096623,1689938,41,1,317661,17993,4,37,72,"aaaaaaaa",36,75,628,1,24902,1431269,0,3650958,1468.57995605469,17,22.3500003814697,16.25,9,68285,2,3,1,6,2018,"aaaaaa","a",272,"a","aa","a","aaa",100000000,169684,937.580017089844,362.790008544922,68436,4796.45714285714,27
67056,1,15157,1,389,19503,3,3,2,1,812,8,17452,365,"",4,1,3,2,2001,7,1968,4,2018,12557,8,1,2,73,50,168,389649,2343,8272,45671,1482,303,592943,917346,56,1,785299,61143,4,60,990,"aaaaaaaa",15,70,203,2,61160,3255206,0,3362659,2021.57995605469,38,23.3500003814697,20.25,5,170573,3,2,4,4,2018,"aaaaaa","a",115,"a","aa","a","aaa",100000000,38929,1867.57995605469,650.789978027344,30934,7792.98,50
59246,1,1235,5,225,83249,9,4,2,1,3411,2,86791,520,"aaa",2,1,2,2,1955,2,2010,4,2018,60188,1,7,5,2,183,162,370587,6553,4634,98029,91,74,1646560,3957241,87,1,622681,4513,6,53,973,"aaaaaaaa",50,33,837,2,143227,4212214,1,3522123,1685.57995605469,53,28.3500003814697,89.25,30,282710,3,3,4,1,2018,"aaaaaa","a",639,"a","aa","a","aaa",100000000,63090,409.579986572266,820.789978027344,49019,2025.06557377049,8
44835,1,19483,4,409,24121,7,6,2,4,327,6,65591,408,"aa",3,1,5,1,1962,5,2011,4,2018,70561,2,3,4,66,123,153,79664,4917,166,154931,933,71,2180619,2455385,85,1,213370,49208,5,48,731,"aaaaaaaa",9,73,656,4,83658,1827155,0,5311882,315.579986572266,55,29.3500003814697,59.25,40,23687,2,1,3,6,2018,"aaaaaa","a",487,"a","aa","a","aaa",100000000,93330,1497.57995605469,873.789978027344,38837,647.674796747967,7
17108,1,39338,1,356,24692,5,9,2,1,2605,5,41409,535,"",2,1,3,2,1963,8,1963,4,2018,88645,3,1,1,78,16,4,143436,4331,5723,179502,181,201,3825162,3905381,88,1,274046,30758,5,39,724,"aaaaaaaa",59,14,23,4,67925,1426594,0,1806206,540.580017089844,73,5.34999990463257,18.25,8,219065,2,1,4,3,2018,"aaaaaa","a",811,"a","aa","a","aaa",100000000,100004,460.579986572266,1343.7900390625,52044,8964.75,55
57151,1,9326,5,677,1515,5,4,1,3,4219,5,13628,762,"",3,1,4,2,1967,4,2007,4,2018,27730,4,1,4,81,92,145,284483,6948,5941,16484,683,296,5644452,1143514,6,1,657184,3135,6,59,195,"aaaaaaaa",28,88,802,1,129858,846618,0,4708332,753.580017089844,20,16.3500003814697,94.25,36,83548,3,2,2,6,2018,"aaaaaa","a",148,"a","aa","a","aaa",100000000,106329,1686.57995605469,2.78999996185303,48276,3092.20652173913,11
18992,1,23817,3,813,34954,6,9,1,2,3427,1,69630,315,"",5,1,2,1,1973,2,1972,4,2018,44032,1,6,1,75,225,24,181493,5118,664,100743,3974,44,4963949,2265963,87,2,687274,38500,6,44,695,"aaaaaaaa",48,87,590,1,94086,3878397,0,501105,937.580017089844,81,39.3499984741211,36.25,40,311756,3,2,3,5,2018,"aaaaaa","a",816,"a","aa","a","aaa",100000000,82625,387.579986572266,1339.7900390625,46242,806.635555555556,46
49405,1,18082,3,331,11557,9,6,1,2,453,7,40963,154,"aa",3,1,5,1,1933,4,2015,4,2018,32456,4,4,3,70,207,123,44487,4395,6022,3390,2473,205,4171761,4467404,67,2,273942,56832,4,45,1077,"aaaaaaaa",15,76,290,4,122256,1496816,1,2274017,1958.57995605469,93,43.3499984741211,3.25,13,216256,3,3,4,4,2018,"aaaaaa","a",222,"a","aa","a","aaa",100000000,6235,794.580017089844,756.789978027344,56375,214.913043478261,3
4875,1,39138,5,140,23138,5,4,1,4,3707,2,86282,96,"a",5,1,4,2,1989,12,1973,4,2018,19455,0,1,1,28,393,141,288948,5227,3794,124658,52,183,7159584,261661,26,1,604054,21599,7,53,323,"aaaaaaaa",8,33,246,3,35760,5762709,0,3701386,663.580017089844,89,13.3500003814697,6.25,23,61808,2,3,3,6,2018,"aaaaaa","a",238,"a","aa","a","aaa",100000000,45990,407.579986572266,1140.7900390625,10820,735.236641221374,45
13336,1,26019,4,506,38041,7,6,1,4,2501,5,56684,687,"aaaaaaaaaa",1,1,2,1,1956,7,1962,4,2018,76572,7,1,1,44,57,49,243869,3139,2331,63362,1704,356,6525824,2068308,42,1,61097,5991,4,36,19,"aaaaaaaa",42,48,283,8,45909,6632308,0,4885602,2142.580078125,71,17.3500003814697,45.25,3,101779,3,2,1,4,2018,"aaaaaa","a",207,"a","aa","a","aaa",100000000,163699,2339.580078125,608.789978027344,24140,4278.40350877193,56
32366,1,33496,5,160,34951,3,4,1,1,2596,8,79451,740,"",1,1,1,1,1954,12,1988,4,2018,86621,7,1,4,51,243,14,269210,7017,5314,172604,2904,326,5629399,3457739,5,2,793872,17290,6,28,84,"aaaaaaaa",6,44,865,1,23037,4134826,0,3180736,870.580017089844,54,14.3500003814697,69.25,20,206266,2,1,3,5,2018,"aaaaaa","a",235,"a","aa","a","aaa",100000000,79275,1614.57995605469,363.790008544922,8680,1107.86008230453,30
25976,1,18629,5,805,73858,7,8,2,2,4327,9,62797,63,"",3,1,5,2,1969,11,1999,4,2018,56640,2,1,2,49,279,41,27202,4311,3850,43534,2977,268,610363,70288,69,1,380164,6433,6,38,432,"aaaaaaaa",41,53,861,2,40898,5920535,1,127556,2090.580078125,27,39.3499984741211,83.25,26,31603,2,2,2,1,2018,"aaaaaa","a",576,"a","aa","a","aaa",100000000,4359,153.580001831055,485.790008544922,10077,97.4982078853047,19
57437,1,11778,5,592,86643,5,3,1,3,1081,6,48806,507,"aa",2,1,5,1,1949,5,1999,4,2018,38758,2,7,1,10,375,83,164554,4340,1981,58072,783,89,3291254,2837822,99,1,82893,57842,6,46,254,"aaaaaaaa",57,15,655,7,4268,4050686,0,3387659,748.580017089844,72,14.3500003814697,58.25,20,55415,2,2,2,5,2018,"aaaaaa","a",833,"a","aa","a","aaa",100000000,141533,454.579986572266,67.7900009155273,1674,438.810666666667,19
51204,1,29378,3,230,34848,8,7,1,4,1468,6,67427,140,"a",4,1,2,1,1985,3,2015,4,2018,11147,6,4,1,69,36,77,88224,1841,1784,20258,3744,206,150911,302785,1,2,31586,36108,6,30,658,"aaaaaaaa",62,69,690,3,34472,7133262,1,2037947,1902.57995605469,20,27.3500003814697,87.25,8,201194,2,3,1,3,2018,"aaaaaa","a",323,"a","aa","a","aaa",100000000,41549,709.580017089844,562.789978027344,15785,2450.66666666667,3
